#CentralWav (um) 	 MinWav 	 MaxWav 	 u1 	 u2
0.9584732056 	 0.9582397938 	 0.9587066174 	 0.2079500800 	 0.2872398900
0.9580063820 	 0.9577729702 	 0.9582397938 	 0.2046576900 	 0.2893961000
0.9575395584 	 0.9573061466 	 0.9577729702 	 0.2013395600 	 0.2915691600
0.9570727348 	 0.9568393230 	 0.9573061466 	 0.1956628400 	 0.2946596400
0.9566059113 	 0.9563724995 	 0.9568393231 	 0.1830161500 	 0.3004571300
0.9561390877 	 0.9559056759 	 0.9563724995 	 0.1653832700 	 0.3082098100
0.9556722641 	 0.9554388523 	 0.9559056759 	 0.1471536800 	 0.3162248400
0.9552054405 	 0.9549720287 	 0.9554388523 	 0.1294050600 	 0.3240531300
0.9547386169 	 0.9545052052 	 0.9549720286 	 0.1298685500 	 0.3242859200
0.9542717934 	 0.9540383816 	 0.9545052052 	 0.1473123500 	 0.3174161100
0.9538049698 	 0.9535715580 	 0.9540383816 	 0.1641496300 	 0.3107851700
0.9533381462 	 0.9531047344 	 0.9535715580 	 0.1804090100 	 0.3043818200
0.9528713226 	 0.9526379108 	 0.9531047343 	 0.1920966000 	 0.2991038400
0.9524044991 	 0.9521710873 	 0.9526379109 	 0.1984226100 	 0.2950792200
0.9519376755 	 0.9517042637 	 0.9521710873 	 0.2035569900 	 0.2913379300
0.9514708519 	 0.9512374401 	 0.9517042637 	 0.2086639900 	 0.2876165900
0.9510040283 	 0.9507706165 	 0.9512374401 	 0.2128601900 	 0.2846506600
0.9505372047 	 0.9503037930 	 0.9507706164 	 0.2152455500 	 0.2831897300
0.9500703812 	 0.9498369098 	 0.9503038526 	 0.2167138500 	 0.2824900600
0.9496034384 	 0.9493700266 	 0.9498368502 	 0.2181764800 	 0.2817931000
0.9491366148 	 0.9489032030 	 0.9493700266 	 0.2195784600 	 0.2810594200
0.9486697912 	 0.9484363794 	 0.9489032030 	 0.2207156400 	 0.2801358200
0.9482029676 	 0.9479695558 	 0.9484363794 	 0.2216475600 	 0.2790592600
0.9477361441 	 0.9475027323 	 0.9479695559 	 0.2225810700 	 0.2779808400
0.9472693205 	 0.9470359087 	 0.9475027323 	 0.2235161500 	 0.2769006200
0.9468024969 	 0.9465690851 	 0.9470359087 	 0.2240828900 	 0.2758516800
0.9463356733 	 0.9461022615 	 0.9465690850 	 0.2242515700 	 0.2748326500
0.9458688498 	 0.9456354380 	 0.9461022616 	 0.2243905200 	 0.2738089200
0.9454020262 	 0.9451686144 	 0.9456354380 	 0.2245304900 	 0.2727776100
0.9449352026 	 0.9447017908 	 0.9451686144 	 0.2244510800 	 0.2724143700
0.9444683790 	 0.9442349672 	 0.9447017908 	 0.2240285100 	 0.2731028500
0.9440015554 	 0.9437681436 	 0.9442349671 	 0.2234845100 	 0.2741665300
0.9435347319 	 0.9433012903 	 0.9437681735 	 0.2229431900 	 0.2752249600
0.9430678487 	 0.9428344071 	 0.9433012903 	 0.2221374000 	 0.2760000800
0.9426009655 	 0.9423675239 	 0.9428344071 	 0.2205704900 	 0.2759899500
0.9421340823 	 0.9419006407 	 0.9423675239 	 0.2184842000 	 0.2754673800
0.9416671991 	 0.9414337874 	 0.9419006108 	 0.2163610500 	 0.2749355800
0.9412003756 	 0.9409669340 	 0.9414338172 	 0.2143959100 	 0.2744271000
0.9407334924 	 0.9405000508 	 0.9409669340 	 0.2151752300 	 0.2743769200
0.9402666092 	 0.9400331974 	 0.9405000210 	 0.2184661200 	 0.2747510500
0.9397997856 	 0.9395663738 	 0.9400331974 	 0.2216890000 	 0.2751174400
0.9393329620 	 0.9390995205 	 0.9395664035 	 0.2248459100 	 0.2754763400
0.9388660789 	 0.9386326373 	 0.9390995205 	 0.2269494300 	 0.2755945200
0.9383991957 	 0.9381657839 	 0.9386326075 	 0.2277800900 	 0.2754150000
0.9379323721 	 0.9376989603 	 0.9381657839 	 0.2283431400 	 0.2751720900
0.9374655485 	 0.9372321367 	 0.9376989603 	 0.2289066300 	 0.2749289900
0.9369987249 	 0.9367653131 	 0.9372321367 	 0.2292252500 	 0.2747999100
0.9365319014 	 0.9362984896 	 0.9367653132 	 0.2290570300 	 0.2748975300
0.9360650778 	 0.9358316660 	 0.9362984896 	 0.2286473000 	 0.2751075900
0.9355982542 	 0.9353647828 	 0.9358317256 	 0.2282377700 	 0.2753175500
0.9351313114 	 0.9348978698 	 0.9353647530 	 0.2278580900 	 0.2755344200
0.9346644282 	 0.9344309867 	 0.9348978698 	 0.2276144700 	 0.2757829700
0.9341975451 	 0.9339641035 	 0.9344309867 	 0.2274767300 	 0.2760562700
0.9337306619 	 0.9334972203 	 0.9339641035 	 0.2273390000 	 0.2763295300
0.9332637787 	 0.9330303371 	 0.9334972203 	 0.2272012800 	 0.2766027700
0.9327968955 	 0.9325634837 	 0.9330303073 	 0.2273610700 	 0.2767141400
0.9323300719 	 0.9320966303 	 0.9325635135 	 0.2278371700 	 0.2766530600
0.9318631887 	 0.9316297770 	 0.9320966004 	 0.2283327200 	 0.2765809500
0.9313963652 	 0.9311629534 	 0.9316297770 	 0.2288269400 	 0.2765090300
0.9309295416 	 0.9306961298 	 0.9311629534 	 0.2289766300 	 0.2766269300
0.9304627180 	 0.9302292764 	 0.9306961596 	 0.2285995700 	 0.2770358300
0.9299958348 	 0.9297623634 	 0.9302293062 	 0.2280379000 	 0.2775471200
0.9295288920 	 0.9292954504 	 0.9297623336 	 0.2274751000 	 0.2780594400
0.9290620089 	 0.9288285673 	 0.9292954505 	 0.2265014800 	 0.2787698000
0.9285951257 	 0.9283616841 	 0.9288285673 	 0.2244070200 	 0.2800201800
0.9281282425 	 0.9278948009 	 0.9283616841 	 0.2215932300 	 0.2816179600
0.9276613593 	 0.9274279177 	 0.9278948009 	 0.2187635400 	 0.2832247700
0.9271944761 	 0.9269610643 	 0.9274278879 	 0.2158918600 	 0.2848569000
0.9267276525 	 0.9264942408 	 0.9269610643 	 0.2126877300 	 0.2866958200
0.9262608290 	 0.9260274172 	 0.9264942408 	 0.2091673200 	 0.2887310100
0.9257940054 	 0.9255605340 	 0.9260274768 	 0.2056161100 	 0.2907840000
0.9253270626 	 0.9250935912 	 0.9255605340 	 0.2020326000 	 0.2928556700
0.9248601198 	 0.9246266782 	 0.9250935614 	 0.1943587100 	 0.2967196400
0.9243932366 	 0.9241597951 	 0.9246266781 	 0.1814142500 	 0.3028964800
0.9239263535 	 0.9236929119 	 0.9241597951 	 0.1671256300 	 0.3096730300
0.9234594703 	 0.9232260287 	 0.9236929119 	 0.1524986300 	 0.3166100700
0.9229925871 	 0.9227591753 	 0.9232259989 	 0.1459144400 	 0.3197713100
0.9225257635 	 0.9222923517 	 0.9227591753 	 0.1553515500 	 0.3154077500
0.9220589399 	 0.9218254685 	 0.9222924113 	 0.1721501600 	 0.3075848500
0.9215919971 	 0.9213585258 	 0.9218254685 	 0.1884915700 	 0.2999748600
0.9211250544 	 0.9208916128 	 0.9213584960 	 0.2029908600 	 0.2932683600
0.9206581712 	 0.9204247296 	 0.9208916128 	 0.2111977700 	 0.2896858100
0.9201912880 	 0.9199578464 	 0.9204247296 	 0.2147523900 	 0.2884145700
0.9197244048 	 0.9194909632 	 0.9199578464 	 0.2182586100 	 0.2871606500
0.9192575216 	 0.9190241099 	 0.9194909333 	 0.2217175800 	 0.2859236200
0.9187906981 	 0.9185572267 	 0.9190241695 	 0.2243187100 	 0.2844664600
0.9183237553 	 0.9180903137 	 0.9185571969 	 0.2260590900 	 0.2827615300
0.9178568721 	 0.9176234007 	 0.9180903435 	 0.2277594100 	 0.2810394000
0.9173899293 	 0.9171564877 	 0.9176233709 	 0.2294643000 	 0.2793126400
0.9169230461 	 0.9166896045 	 0.9171564877 	 0.2308036200 	 0.2780640300
0.9164561629 	 0.9162227213 	 0.9166896045 	 0.2315893600 	 0.2775379800
0.9159892797 	 0.9157558679 	 0.9162226914 	 0.2321889900 	 0.2772543900
0.9155224562 	 0.9152889848 	 0.9157559276 	 0.2327881300 	 0.2769710300
0.9150555134 	 0.9148220420 	 0.9152889848 	 0.2332358300 	 0.2767789200
0.9145885706 	 0.9143550992 	 0.9148220420 	 0.2332872200 	 0.2768257000
0.9141216278 	 0.9138881862 	 0.9143550694 	 0.2330940100 	 0.2770198900
0.9136547446 	 0.9134213030 	 0.9138881862 	 0.2329008900 	 0.2772140100
0.9131878614 	 0.9129544497 	 0.9134212731 	 0.2327088000 	 0.2773489500
0.9127210379 	 0.9124875665 	 0.9129545093 	 0.2325262700 	 0.2768767700
0.9122540951 	 0.9120206237 	 0.9124875665 	 0.2323510600 	 0.2758510300
0.9117871523 	 0.9115536809 	 0.9120206237 	 0.2321741900 	 0.2748156200
0.9113202095 	 0.9110867679 	 0.9115536511 	 0.2319956500 	 0.2737703700
0.9108533263 	 0.9106198847 	 0.9110867679 	 0.2308501100 	 0.2736097000
0.9103864431 	 0.9101530313 	 0.9106198549 	 0.2285064100 	 0.2745478400
0.9099196196 	 0.9096861482 	 0.9101530910 	 0.2259198700 	 0.2756997700
0.9094526768 	 0.9092191756 	 0.9096861780 	 0.2233087300 	 0.2768626600
0.9089856744 	 0.9087522030 	 0.9092191458 	 0.2216659200 	 0.2778490400
0.9085187316 	 0.9082853198 	 0.9087521434 	 0.2218819500 	 0.2784832800
0.9080519080 	 0.9078184664 	 0.9082853496 	 0.2229594600 	 0.2789467500
0.9075850248 	 0.9073515534 	 0.9078184962 	 0.2240245200 	 0.2794048500
0.9071180820 	 0.9068846106 	 0.9073515533 	 0.2249298100 	 0.2800456000
0.9066511393 	 0.9064176679 	 0.9068846107 	 0.2252315500 	 0.2814352200
0.9061841965 	 0.9059507549 	 0.9064176381 	 0.2250866400 	 0.2833765600
0.9057173133 	 0.9054838717 	 0.9059507549 	 0.2249431100 	 0.2852994500
0.9052504301 	 0.9050169587 	 0.9054839015 	 0.2248009300 	 0.2872041200
0.9047834873 	 0.9045500159 	 0.9050169587 	 0.2214079400 	 0.2901493500
0.9043165445 	 0.9040830731 	 0.9045500159 	 0.2145824400 	 0.2942260800
0.9038496017 	 0.9036161602 	 0.9040830433 	 0.2075338500 	 0.2984021800
0.9033827186 	 0.9031492770 	 0.9036161602 	 0.2003832800 	 0.3026387100
0.9029158354 	 0.9026823640 	 0.9031493068 	 0.1944444600 	 0.3051876900
0.9024488926 	 0.9022154212 	 0.9026823640 	 0.1903436800 	 0.3051899200
0.9019819498 	 0.9017484486 	 0.9022154510 	 0.1867806600 	 0.3043533100
0.9015149474 	 0.9012815058 	 0.9017483890 	 0.1831352200 	 0.3034973400
0.9010480642 	 0.9008146226 	 0.9012815058 	 0.1824862400 	 0.3020605600
0.9005811810 	 0.9003477097 	 0.9008146523 	 0.1894735300 	 0.2992372900
0.9001142383 	 0.8998807669 	 0.9003477097 	 0.2007371400 	 0.2956878900
0.8996472955 	 0.8994138241 	 0.8998807669 	 0.2116212000 	 0.2922580800
0.8991803527 	 0.8989469111 	 0.8994137943 	 0.2216750500 	 0.2890143200
0.8987134695 	 0.8984799981 	 0.8989469409 	 0.2273885600 	 0.2864795900
0.8982465267 	 0.8980130553 	 0.8984799981 	 0.2294711800 	 0.2845046300
0.8977795839 	 0.8975460827 	 0.8980130851 	 0.2315553500 	 0.2825282000
0.8973125815 	 0.8970791399 	 0.8975460231 	 0.2336411300 	 0.2805502300
0.8968456984 	 0.8966122270 	 0.8970791698 	 0.2350465000 	 0.2792631500
0.8963787556 	 0.8961452842 	 0.8966122270 	 0.2356349600 	 0.2788056200
0.8959118128 	 0.8956783414 	 0.8961452842 	 0.2360853200 	 0.2784884600
0.8954448700 	 0.8952114284 	 0.8956783116 	 0.2365362300 	 0.2781709100
0.8949779868 	 0.8947444856 	 0.8952114880 	 0.2367695800 	 0.2778556400
0.8945109844 	 0.8942775130 	 0.8947444558 	 0.2366052000 	 0.2775443800
0.8940440416 	 0.8938105702 	 0.8942775130 	 0.2362599300 	 0.2772343300
0.8935770988 	 0.8933436274 	 0.8938105702 	 0.2359135700 	 0.2769232900
0.8931101561 	 0.8928766847 	 0.8933436275 	 0.2354806900 	 0.2769224700
0.8926432133 	 0.8924097419 	 0.8928766847 	 0.2347260200 	 0.2780960200
0.8921762705 	 0.8919427693 	 0.8924097717 	 0.2337415100 	 0.2801193600
0.8917092681 	 0.8914758265 	 0.8919427097 	 0.2327643400 	 0.2821276300
0.8912423849 	 0.8910089135 	 0.8914758563 	 0.2317949600 	 0.2841198900
0.8907754421 	 0.8905419707 	 0.8910089135 	 0.2307657500 	 0.2855846100
0.8903084993 	 0.8900749981 	 0.8905420005 	 0.2296678500 	 0.2865268900
0.8898414969 	 0.8896080553 	 0.8900749385 	 0.2285654700 	 0.2874619000
0.8893746138 	 0.8891411126 	 0.8896081150 	 0.2274598900 	 0.2883996100
0.8889076114 	 0.8886741400 	 0.8891410828 	 0.2235335900 	 0.2902534600
0.8884406686 	 0.8882071972 	 0.8886741400 	 0.2154530100 	 0.2934632500
0.8879737258 	 0.8877402246 	 0.8882072270 	 0.2059121300 	 0.2971616500
0.8875067234 	 0.8872732520 	 0.8877401948 	 0.1961211500 	 0.3009570000
0.8870397806 	 0.8868062794 	 0.8872732818 	 0.1892886100 	 0.3039058700
0.8865727782 	 0.8863393366 	 0.8868062198 	 0.1900977400 	 0.3046115600
0.8861058950 	 0.8858723938 	 0.8863393962 	 0.1953320300 	 0.3039970500
0.8856388927 	 0.8854054213 	 0.8858723641 	 0.2004691100 	 0.3033939500
0.8851719499 	 0.8849384785 	 0.8854054213 	 0.2055617600 	 0.3025769600
0.8847050071 	 0.8844715059 	 0.8849385083 	 0.2109744900 	 0.3000711300
0.8842380047 	 0.8840045333 	 0.8844714761 	 0.2167035400 	 0.2961065400
0.8837710619 	 0.8835375607 	 0.8840045631 	 0.2224080900 	 0.2921589100
0.8833040595 	 0.8830706179 	 0.8835375011 	 0.2280901300 	 0.2882268500
0.8828371763 	 0.8826036751 	 0.8830706775 	 0.2321455600 	 0.2849313700
0.8823701739 	 0.8821366727 	 0.8826036751 	 0.2343225500 	 0.2823570800
0.8819031715 	 0.8816697002 	 0.8821366428 	 0.2362258800 	 0.2798780400
0.8814362288 	 0.8812027276 	 0.8816697300 	 0.2381404500 	 0.2773843600
0.8809692264 	 0.8807357550 	 0.8812026978 	 0.2393002800 	 0.2761178000
0.8805022836 	 0.8802688122 	 0.8807357550 	 0.2391124000 	 0.2770346500
0.8800353408 	 0.8798018098 	 0.8802688718 	 0.2383452500 	 0.2788853800
0.8795682788 	 0.8793348372 	 0.8798017204 	 0.2375842000 	 0.2807214100
0.8791013956 	 0.8788678944 	 0.8793348968 	 0.2364292200 	 0.2827248500
0.8786343932 	 0.8784008622 	 0.8788679242 	 0.2338667100 	 0.2853652500
0.8781673312 	 0.8779338896 	 0.8784007728 	 0.2302927100 	 0.2884687400
0.8777004480 	 0.8774669468 	 0.8779339492 	 0.2267195500 	 0.2915715100
0.8772334456 	 0.8769999444 	 0.8774669468 	 0.2231444400 	 0.2946757600
0.8767664433 	 0.8765329719 	 0.8769999147 	 0.2187718400 	 0.2968299000
0.8762995005 	 0.8760659993 	 0.8765330017 	 0.2135347700 	 0.2980533400
0.8758324981 	 0.8755989671 	 0.8760660291 	 0.2081996900 	 0.2992996700
0.8753654361 	 0.8751319647 	 0.8755989075 	 0.2027641800 	 0.3005694700
0.8748984933 	 0.8746649921 	 0.8751319945 	 0.2018957500 	 0.3003391600
0.8744314909 	 0.8741979897 	 0.8746649921 	 0.2074387800 	 0.2980177200
0.8739644885 	 0.8737310171 	 0.8741979599 	 0.2146816800 	 0.2951501600
0.8734975457 	 0.8732640445 	 0.8737310469 	 0.2218017500 	 0.2923312200
0.8730305433 	 0.8727970421 	 0.8732640445 	 0.2277906400 	 0.2897920000
0.8725635409 	 0.8723300397 	 0.8727970421 	 0.2313986100 	 0.2878111000
0.8720965385 	 0.8718630671 	 0.8723300098 	 0.2336921900 	 0.2861334000
0.8716295958 	 0.8713960946 	 0.8718630970 	 0.2359836400 	 0.2844572600
0.8711625934 	 0.8709290624 	 0.8713961244 	 0.2380049000 	 0.2829107400
0.8706955314 	 0.8704620600 	 0.8709290028 	 0.2382585300 	 0.2822080000
0.8702285886 	 0.8699950874 	 0.8704620898 	 0.2370081400 	 0.2822188700
0.8697615862 	 0.8695280552 	 0.8699951172 	 0.2357448700 	 0.2822298600
0.8692945242 	 0.8690610230 	 0.8695280254 	 0.2344684200 	 0.2822409600
0.8688275218 	 0.8685940206 	 0.8690610230 	 0.2307786800 	 0.2807773300
0.8683605194 	 0.8681270480 	 0.8685939908 	 0.2240234100 	 0.2774710000
0.8678935766 	 0.8676600754 	 0.8681270778 	 0.2163943900 	 0.2736883400
0.8674265742 	 0.8671930432 	 0.8676601052 	 0.2081963500 	 0.2696235500
0.8669595122 	 0.8667260110 	 0.8671930134 	 0.2043192300 	 0.2682550400
0.8664925098 	 0.8662590384 	 0.8667259811 	 0.2085192300 	 0.2717847200
0.8660255671 	 0.8657920361 	 0.8662590981 	 0.2155913500 	 0.2769850900
0.8655585051 	 0.8653250039 	 0.8657920063 	 0.2221479100 	 0.2818063400
0.8650915027 	 0.8648580015 	 0.8653250039 	 0.2275806300 	 0.2857259300
0.8646245003 	 0.8643909991 	 0.8648580015 	 0.2306200400 	 0.2876443900
0.8641574979 	 0.8639239967 	 0.8643909991 	 0.2321483800 	 0.2882856100
0.8636904955 	 0.8634569645 	 0.8639240265 	 0.2336625800 	 0.2889209000
0.8632234335 	 0.8629899323 	 0.8634569347 	 0.2351212900 	 0.2895496300
0.8627564311 	 0.8625229299 	 0.8629899323 	 0.2346402800 	 0.2901401900
0.8622894287 	 0.8620558977 	 0.8625229597 	 0.2322613600 	 0.2907016900
0.8618223667 	 0.8615888953 	 0.8620558381 	 0.2298598300 	 0.2912685200
0.8613554239 	 0.8611218631 	 0.8615889847 	 0.2274361100 	 0.2918405900
0.8608883023 	 0.8606548309 	 0.8611217737 	 0.2260312700 	 0.2921376100
0.8604213595 	 0.8601878285 	 0.8606548905 	 0.2260277900 	 0.2920571200
0.8599542975 	 0.8597207665 	 0.8601878285 	 0.2263907200 	 0.2918779600
0.8594872355 	 0.8592537343 	 0.8597207367 	 0.2267537100 	 0.2916987700
0.8590202332 	 0.8587867320 	 0.8592537344 	 0.2275129200 	 0.2915464300
0.8585532308 	 0.8583197296 	 0.8587867320 	 0.2291305700 	 0.2914532700
0.8580862284 	 0.8578526676 	 0.8583197892 	 0.2311972900 	 0.2913925800
0.8576191068 	 0.8573856354 	 0.8578525782 	 0.2332441400 	 0.2913324700
0.8571521640 	 0.8569186032 	 0.8573857248 	 0.2345655400 	 0.2907297400
0.8566850424 	 0.8564515412 	 0.8569185436 	 0.2317623200 	 0.2869084100
0.8562180400 	 0.8559845388 	 0.8564515412 	 0.2251172100 	 0.2799704900
0.8557510376 	 0.8555175066 	 0.8559845686 	 0.2178207700 	 0.2723525500
0.8552839756 	 0.8550504446 	 0.8555175066 	 0.2097712300 	 0.2639483300
0.8548169136 	 0.8545834124 	 0.8550504148 	 0.2087145600 	 0.2615987900
0.8543499112 	 0.8541163802 	 0.8545834422 	 0.2158042600 	 0.2665017400
0.8538828492 	 0.8536493182 	 0.8541163802 	 0.2231794400 	 0.2717654800
0.8534157872 	 0.8531822860 	 0.8536492884 	 0.2299969600 	 0.2766312200
0.8529487848 	 0.8527152538 	 0.8531823158 	 0.2340809500 	 0.2797406400
0.8524817228 	 0.8522482216 	 0.8527152240 	 0.2343609200 	 0.2804531700
0.8520147204 	 0.8517811596 	 0.8522482812 	 0.2331886500 	 0.2802643200
0.8515475988 	 0.8513140976 	 0.8517811000 	 0.2319967500 	 0.2800723100
0.8510805964 	 0.8508470356 	 0.8513141572 	 0.2310840600 	 0.2802240800
0.8506134748 	 0.8503799736 	 0.8508469760 	 0.2310748600 	 0.2814262300
0.8501464725 	 0.8499129415 	 0.8503800035 	 0.2316662200 	 0.2832997400
0.8496794105 	 0.8494458795 	 0.8499129415 	 0.2322452600 	 0.2851342300
0.8492123485 	 0.8489788473 	 0.8494458497 	 0.2328286100 	 0.2868946900
0.8487453461 	 0.8485117853 	 0.8489789069 	 0.2337615800 	 0.2878410700
0.8482782245 	 0.8480447233 	 0.8485117257 	 0.2350308300 	 0.2880377600
0.8478112221 	 0.8475776613 	 0.8480447829 	 0.2362930800 	 0.2882333800
0.8473441005 	 0.8471105993 	 0.8475776017 	 0.2375490800 	 0.2884280200
0.8468770981 	 0.8466435671 	 0.8471106291 	 0.2379650600 	 0.2889458400
0.8464100361 	 0.8461765051 	 0.8466435671 	 0.2372918100 	 0.2898853800
0.8459429741 	 0.8457094431 	 0.8461765051 	 0.2363627700 	 0.2909230200
0.8454759121 	 0.8452423811 	 0.8457094431 	 0.2354356900 	 0.2919584900
0.8450088501 	 0.8447753191 	 0.8452423811 	 0.2351702200 	 0.2924341700
0.8445417881 	 0.8443082273 	 0.8447753489 	 0.2362747700 	 0.2917517200
0.8440746665 	 0.8438411355 	 0.8443081975 	 0.2380913300 	 0.2904678200
0.8436076045 	 0.8433740735 	 0.8438411355 	 0.2399105500 	 0.2891820400
0.8431405425 	 0.8429070115 	 0.8433740735 	 0.2415713400 	 0.2881086800
0.8426734805 	 0.8424399197 	 0.8429070413 	 0.2424214200 	 0.2881111000
0.8422063589 	 0.8419728577 	 0.8424398601 	 0.2426223500 	 0.2889680300
0.8417393565 	 0.8415057659 	 0.8419729471 	 0.2428217200 	 0.2898183700
0.8412721753 	 0.8410386741 	 0.8415056765 	 0.2430197000 	 0.2906627300
0.8408051729 	 0.8405716121 	 0.8410387337 	 0.2435869500 	 0.2906741200
0.8403380513 	 0.8401045203 	 0.8405715823 	 0.2445609600 	 0.2897823000
0.8398709893 	 0.8396374285 	 0.8401045501 	 0.2455747700 	 0.2888097800
0.8394038677 	 0.8391703367 	 0.8396373987 	 0.2465953300 	 0.2878307900
0.8389368057 	 0.8387032747 	 0.8391703367 	 0.2472950300 	 0.2873177000
0.8384697437 	 0.8382362127 	 0.8387032747 	 0.2474820200 	 0.2875435200
0.8380026817 	 0.8377691209 	 0.8382362425 	 0.2474819100 	 0.2880358700
0.8375355601 	 0.8373019993 	 0.8377691209 	 0.2474818000 	 0.2885249700
0.8370684385 	 0.8368349373 	 0.8373019397 	 0.2475088900 	 0.2888746300
0.8366014361 	 0.8363678455 	 0.8368350267 	 0.2476128400 	 0.2888383700
0.8361342549 	 0.8359007537 	 0.8363677561 	 0.2477667900 	 0.2885534100
0.8356672525 	 0.8354336619 	 0.8359008431 	 0.2479211100 	 0.2882677800
0.8352000713 	 0.8349665403 	 0.8354336023 	 0.2480419400 	 0.2880039100
0.8347330093 	 0.8344994783 	 0.8349665403 	 0.2476880500 	 0.2880563700
0.8342659473 	 0.8340323865 	 0.8344995081 	 0.2468917600 	 0.2884032300
0.8337988257 	 0.8335652649 	 0.8340323865 	 0.2460913400 	 0.2887518900
0.8333317041 	 0.8330981433 	 0.8335652649 	 0.2452868100 	 0.2891023400
0.8328645825 	 0.8326310515 	 0.8330981135 	 0.2453008600 	 0.2890595000
0.8323975205 	 0.8321639597 	 0.8326310813 	 0.2463505300 	 0.2885193400
0.8319303989 	 0.8316968381 	 0.8321639597 	 0.2476141400 	 0.2878765500
0.8314632773 	 0.8312297165 	 0.8316968381 	 0.2488738400 	 0.2872357500
0.8309961557 	 0.8307626247 	 0.8312296867 	 0.2496969300 	 0.2870969600
0.8305290937 	 0.8302955627 	 0.8307626247 	 0.2496689200 	 0.2879374000
0.8300620317 	 0.8298284411 	 0.8302956223 	 0.2492270000 	 0.2892503900
0.8295948505 	 0.8293612897 	 0.8298284113 	 0.2487881000 	 0.2905544000
0.8291277289 	 0.8288941681 	 0.8293612897 	 0.2484295600 	 0.2917025300
0.8286606073 	 0.8284270465 	 0.8288941681 	 0.2484127400 	 0.2921998200
0.8281934857 	 0.8279599547 	 0.8284270167 	 0.2486580400 	 0.2921992100
0.8277264237 	 0.8274928629 	 0.8279599845 	 0.2489030600 	 0.2921986000
0.8272593021 	 0.8270257115 	 0.8274928927 	 0.2491478700 	 0.2921979900
0.8267921209 	 0.8265585899 	 0.8270256519 	 0.2491021200 	 0.2920518400
0.8263250589 	 0.8260914683 	 0.8265586495 	 0.2487485300 	 0.2917509200
0.8258578777 	 0.8256243169 	 0.8260914385 	 0.2483757400 	 0.2914395800
0.8253907561 	 0.8251571953 	 0.8256243169 	 0.2480007100 	 0.2911263700
0.8249236345 	 0.8246900737 	 0.8251571953 	 0.2477811500 	 0.2908005800
0.8244565129 	 0.8242229521 	 0.8246900737 	 0.2477981500 	 0.2904571000
0.8239893913 	 0.8237558007 	 0.8242229819 	 0.2478952600 	 0.2901067900
0.8235222101 	 0.8232886791 	 0.8237557411 	 0.2479927900 	 0.2897549700
0.8230551481 	 0.8228215873 	 0.8232887089 	 0.2481936100 	 0.2894064300
0.8225880265 	 0.8223544657 	 0.8228215873 	 0.2486640000 	 0.2890693300
0.8221209049 	 0.8218873143 	 0.8223544955 	 0.2493001700 	 0.2887398800
0.8216537237 	 0.8214201927 	 0.8218872547 	 0.2499362700 	 0.2884104800
0.8211866617 	 0.8209530711 	 0.8214202523 	 0.2505169100 	 0.2881045200
0.8207194805 	 0.8204858899 	 0.8209530711 	 0.2505497900 	 0.2880298000
0.8202522993 	 0.8200187683 	 0.8204858303 	 0.2500903800 	 0.2881627500
0.8197852373 	 0.8195516467 	 0.8200188279 	 0.2496295500 	 0.2882961200
0.8193180561 	 0.8190844655 	 0.8195516467 	 0.2491670100 	 0.2884299800
0.8188508749 	 0.8186172843 	 0.8190844655 	 0.2493898200 	 0.2888905900
0.8183836937 	 0.8181501031 	 0.8186172843 	 0.2504390800 	 0.2897410100
0.8179165125 	 0.8176829815 	 0.8181500435 	 0.2516229600 	 0.2906506700
0.8174494505 	 0.8172158599 	 0.8176830411 	 0.2527907900 	 0.2915480000
0.8169822693 	 0.8167486787 	 0.8172158599 	 0.2537323300 	 0.2921902800
0.8165150881 	 0.8162815273 	 0.8167486489 	 0.2542760000 	 0.2923767300
0.8160479665 	 0.8158143759 	 0.8162815571 	 0.2546388000 	 0.2923548100
0.8155807853 	 0.8153472245 	 0.8158143461 	 0.2550015800 	 0.2923329000
0.8151136637 	 0.8148800731 	 0.8153472543 	 0.2553460400 	 0.2923324400
0.8146464825 	 0.8144128919 	 0.8148800731 	 0.2556194700 	 0.2924153700
0.8141793013 	 0.8139457405 	 0.8144128621 	 0.2558399900 	 0.2925599500
0.8137121797 	 0.8134785593 	 0.8139458001 	 0.2560601400 	 0.2927042800
0.8132449389 	 0.8130114079 	 0.8134784699 	 0.2562800000 	 0.2928484200
0.8127778769 	 0.8125442862 	 0.8130114675 	 0.2563822400 	 0.2929360100
0.8123106956 	 0.8120771050 	 0.8125442862 	 0.2563647000 	 0.2929661200
0.8118435144 	 0.8116099238 	 0.8120771050 	 0.2563441700 	 0.2929948800
0.8113763332 	 0.8111427426 	 0.8116099238 	 0.2563236000 	 0.2930237000
0.8109091520 	 0.8106755614 	 0.8111427426 	 0.2564904900 	 0.2926613500
0.8104419708 	 0.8102083802 	 0.8106755614 	 0.2569283100 	 0.2917336100
0.8099747896 	 0.8097411990 	 0.8102083802 	 0.2574514300 	 0.2906278000
0.8095076084 	 0.8092740178 	 0.8097411990 	 0.2579777200 	 0.2895153100
0.8090404272 	 0.8088068366 	 0.8092740178 	 0.2583163900 	 0.2888744000
0.8085732460 	 0.8083396554 	 0.8088068366 	 0.2581955100 	 0.2893855500
0.8081060648 	 0.8078724742 	 0.8083396554 	 0.2578072500 	 0.2905656100
0.8076388836 	 0.8074052930 	 0.8078724742 	 0.2574215200 	 0.2917380100
