# Wavelength (um) 	 Transit depth
0.6611570248 	 0.0141814302
0.6615944426 	 0.0141811977
0.6620324396 	 0.0141808203
0.6624710169 	 0.0141805550
0.6629101757 	 0.0141807125
0.6633499171 	 0.0141802037
0.6637902423 	 0.0141798525
0.6642311524 	 0.0141798042
0.6646726487 	 0.0141794002
0.6651147323 	 0.0141792608
0.6655574043 	 0.0141789752
0.6660006660 	 0.0141788569
0.6664445185 	 0.0141788347
0.6668889630 	 0.0141785872
0.6673340007 	 0.0141786385
0.6677796327 	 0.0141786380
0.6682258603 	 0.0141789972
0.6686726847 	 0.0141792678
0.6691201071 	 0.0141807276
0.6695681286 	 0.0141832044
0.6700167504 	 0.0141900114
0.6704659738 	 0.0142161939
0.6709158001 	 0.0144741147
0.6713662303 	 0.0142379347
0.6718172657 	 0.0141930491
0.6722689076 	 0.0141831888
0.6727211571 	 0.0141795253
0.6731740155 	 0.0141775607
0.6736274840 	 0.0141763523
0.6740815639 	 0.0141756233
0.6745362563 	 0.0141751715
0.6749915626 	 0.0141745946
0.6754474840 	 0.0141742017
0.6759040216 	 0.0141738715
0.6763611769 	 0.0141735896
0.6768189509 	 0.0141733228
0.6772773451 	 0.0141730741
0.6777363606 	 0.0141728417
0.6781959986 	 0.0141726663
0.6786562606 	 0.0141723860
0.6791171477 	 0.0141721957
0.6795786612 	 0.0141719811
0.6800408024 	 0.0141718023
0.6805035726 	 0.0141715932
0.6809669731 	 0.0141713876
0.6814310051 	 0.0141712208
0.6818956700 	 0.0141711018
0.6823609689 	 0.0141708763
0.6828269034 	 0.0141707145
0.6832934746 	 0.0141705065
0.6837606838 	 0.0141703593
0.6842285323 	 0.0141701793
0.6846970216 	 0.0141700437
0.6851661528 	 0.0141698654
0.6856359273 	 0.0141697097
0.6861063465 	 0.0141695898
0.6865774116 	 0.0141694561
0.6870491240 	 0.0141693283
0.6875214850 	 0.0141691792
0.6879944960 	 0.0141690555
0.6884681583 	 0.0141689082
0.6889424733 	 0.0141688075
0.6894174423 	 0.0141688797
0.6898930666 	 0.0141687326
0.6903693476 	 0.0141691427
0.6908462867 	 0.0141687571
0.6913238852 	 0.0141694786
0.6918021446 	 0.0141694211
0.6922810661 	 0.0141734710
0.6927606512 	 0.0141713848
0.6932409012 	 0.0141707385
0.6937218175 	 0.0141694724
0.6942034016 	 0.0141701133
0.6946856547 	 0.0141684761
0.6951685784 	 0.0141688209
0.6956521739 	 0.0141684312
0.6961364427 	 0.0141683886
0.6966213863 	 0.0141680026
0.6971070059 	 0.0141677313
0.6975933031 	 0.0141674141
0.6980802792 	 0.0141674559
0.6985679357 	 0.0141675376
0.6990562740 	 0.0141680004
0.6995452956 	 0.0141675153
0.7000350017 	 0.0141679980
0.7005253941 	 0.0141677761
0.7010164739 	 0.0141672993
0.7015082427 	 0.0141681824
0.7020007020 	 0.0141678252
0.7024938532 	 0.0141676700
0.7029876977 	 0.0141690293
0.7034822371 	 0.0141676870
0.7039774727 	 0.0141683039
0.7044734061 	 0.0141678686
0.7049700388 	 0.0141678356
0.7054673721 	 0.0141683011
0.7059654077 	 0.0141678338
0.7064641469 	 0.0141679290
0.7069635914 	 0.0141682494
0.7074637425 	 0.0141679701
0.7079646018 	 0.0141685291
0.7084661707 	 0.0141674300
0.7089684509 	 0.0141684269
0.7094714438 	 0.0141688150
0.7099751509 	 0.0141681723
0.7104795737 	 0.0141682739
0.7109847138 	 0.0141693004
0.7114905728 	 0.0141682651
0.7119971520 	 0.0141690716
0.7125044531 	 0.0141697404
0.7130124777 	 0.0141697016
0.7135212273 	 0.0141695189
0.7140307033 	 0.0141690500
0.7145409075 	 0.0141701891
0.7150518413 	 0.0141711984
0.7155635063 	 0.0141709103
0.7160759040 	 0.0141752051
0.7165890362 	 0.0141889320
0.7171029043 	 0.0141831441
0.7176175099 	 0.0141791508
0.7181328546 	 0.0141791371
0.7186489400 	 0.0141781894
0.7191657677 	 0.0141757188
0.7196833393 	 0.0141761202
0.7202016565 	 0.0141768820
0.7207207207 	 0.0141766268
0.7212405337 	 0.0141756986
0.7217610971 	 0.0141738979
0.7222824124 	 0.0141747231
0.7228044814 	 0.0141751266
0.7233273056 	 0.0141750780
0.7238508867 	 0.0141766858
0.7243752264 	 0.0141771728
0.7249003262 	 0.0141763338
0.7254261879 	 0.0141788090
0.7259528131 	 0.0141758799
0.7264802034 	 0.0141790398
0.7270083606 	 0.0141770143
0.7275372863 	 0.0141768845
0.7280669822 	 0.0141778761
0.7285974499 	 0.0141747289
0.7291286912 	 0.0141794248
0.7296607078 	 0.0141813303
0.7301935013 	 0.0141798615
0.7307270734 	 0.0141818739
0.7312614260 	 0.0141814600
0.7317965606 	 0.0141827673
0.7323324789 	 0.0141791137
0.7328691829 	 0.0141804127
0.7334066740 	 0.0141835484
0.7339449541 	 0.0141797574
0.7344840250 	 0.0141821840
0.7350238883 	 0.0141846353
0.7355645458 	 0.0141813153
0.7361059993 	 0.0141832845
0.7366482505 	 0.0141857595
0.7371913011 	 0.0141835995
0.7377351531 	 0.0141838202
0.7382798081 	 0.0141861883
0.7388252678 	 0.0141842354
0.7393715342 	 0.0141869161
0.7399186089 	 0.0141850390
0.7404664939 	 0.0141881952
0.7410151908 	 0.0141870521
0.7415647015 	 0.0141874723
0.7421150278 	 0.0141890569
0.7426661716 	 0.0141893892
0.7432181345 	 0.0141881939
0.7437709186 	 0.0141905700
0.7443245255 	 0.0141924513
0.7448789572 	 0.0141913987
0.7454342154 	 0.0141919454
0.7459903021 	 0.0141939989
0.7465472191 	 0.0141942275
0.7471049682 	 0.0141948406
0.7476635514 	 0.0141956550
0.7482229704 	 0.0141981666
0.7487832273 	 0.0141982946
0.7493443237 	 0.0141988018
0.7499062617 	 0.0142004913
0.7504690431 	 0.0142027383
0.7510326699 	 0.0142029711
0.7515971439 	 0.0142044153
0.7521624671 	 0.0142061631
0.7527286413 	 0.0142081950
0.7532956685 	 0.0142094108
0.7538635507 	 0.0142113936
0.7544322897 	 0.0142129468
0.7550018875 	 0.0142153574
0.7555723461 	 0.0142175134
0.7561436673 	 0.0142198435
0.7567158532 	 0.0142224793
0.7572889057 	 0.0142251142
0.7578628268 	 0.0142283207
0.7584376185 	 0.0142314951
0.7590132827 	 0.0142353671
0.7595898215 	 0.0142393961
0.7601672368 	 0.0142437287
0.7607455306 	 0.0142486769
0.7613247050 	 0.0142543271
0.7619047619 	 0.0142622652
0.7624857034 	 0.0142721407
0.7630675315 	 0.0142842710
0.7636502482 	 0.0142990466
0.7642338556 	 0.0143182056
0.7648183556 	 0.0143442067
0.7654037505 	 0.0143824385
0.7659900421 	 0.0144498062
0.7665772327 	 0.0146674639
0.7671653241 	 0.0145045635
0.7677543186 	 0.0144093782
0.7683442182 	 0.0143753811
0.7689350250 	 0.0143792994
0.7695267410 	 0.0144401547
0.7701193685 	 0.0146313449
0.7707129094 	 0.0144336042
0.7713073660 	 0.0143599233
0.7719027403 	 0.0143228580
0.7724990344 	 0.0142994692
0.7730962505 	 0.0142829558
0.7736943907 	 0.0142704316
0.7742934572 	 0.0142605002
0.7748934522 	 0.0142523724
0.7754943777 	 0.0142457999
0.7760962359 	 0.0142407482
0.7766990291 	 0.0142364844
0.7773027594 	 0.0142326286
0.7779074290 	 0.0142292392
0.7785130401 	 0.0142265841
0.7791195949 	 0.0142252781
0.7797270955 	 0.0142357200
0.7803355443 	 0.0143321880
0.7809449434 	 0.0142230731
0.7815552950 	 0.0142150689
0.7821666015 	 0.0142118557
0.7827788650 	 0.0142092550
0.7833920877 	 0.0142071626
0.7840062720 	 0.0142056685
0.7846214202 	 0.0142037930
0.7852375343 	 0.0142017828
0.7858546169 	 0.0142008027
0.7864726701 	 0.0141995770
0.7870916962 	 0.0141980076
0.7877116975 	 0.0141966704
0.7883326764 	 0.0141951139
0.7889546351 	 0.0141940503
0.7895775760 	 0.0141931768
0.7902015014 	 0.0141918560
0.7908264136 	 0.0141906029
0.7914523150 	 0.0141896079
0.7920792079 	 0.0141890531
0.7927070947 	 0.0141883452
0.7933359778 	 0.0141883717
0.7939658595 	 0.0141898784
0.7945967421 	 0.0142204969
0.7952286282 	 0.0142777286
0.7958615201 	 0.0141891782
0.7964954201 	 0.0141853265
0.7971303308 	 0.0141833647
0.7977662545 	 0.0141823157
0.7984031936 	 0.0141815935
0.7990411506 	 0.0141806178
0.7996801279 	 0.0141800472
0.8003201280 	 0.0141791768
0.8009611534 	 0.0141784755
0.8016032064 	 0.0141777826
0.8022462896 	 0.0141775655
0.8028904055 	 0.0141769603
0.8035355564 	 0.0141763243
0.8041817451 	 0.0141761696
0.8048289738 	 0.0141757192
0.8054772453 	 0.0141753892
0.8061265619 	 0.0141755846
0.8067769262 	 0.0141754805
0.8074283407 	 0.0141760039
0.8080808081 	 0.0141749695
0.8087343308 	 0.0141772115
0.8093889114 	 0.0141789002
0.8100445524 	 0.0141793122
0.8107012566 	 0.0141801011
0.8113590264 	 0.0141821632
0.8120178644 	 0.0141764969
0.8126777733 	 0.0141782159
0.8133387556 	 0.0141838929
0.8140008140 	 0.0141809681
0.8146639511 	 0.0141766516
0.8153281696 	 0.0141767128
0.8159934720 	 0.0141759555
0.8166598612 	 0.0141767418
0.8173273396 	 0.0141737020
0.8179959100 	 0.0141736697
0.8186655751 	 0.0141710303
0.8193363376 	 0.0141715333
0.8200082001 	 0.0141746632
0.8206811654 	 0.0141715548
0.8213552361 	 0.0141704774
0.8220304151 	 0.0141691694
0.8227067051 	 0.0141790349
0.8233841087 	 0.0141799188
0.8240626288 	 0.0141743832
0.8247422680 	 0.0141699462
0.8254230293 	 0.0141674250
0.8261049153 	 0.0141688924
0.8267879289 	 0.0141696620
0.8274720728 	 0.0141692541
0.8281573499 	 0.0141689112
0.8288437629 	 0.0141700814
0.8295313148 	 0.0141728722
0.8302200083 	 0.0141690858
0.8309098463 	 0.0141691528
0.8316008316 	 0.0141676108
0.8322929671 	 0.0141701742
0.8329862557 	 0.0141654975
0.8336807003 	 0.0141678508
0.8343763037 	 0.0141682559
0.8350730689 	 0.0141657846
0.8357709988 	 0.0141700519
0.8364700962 	 0.0141675344
0.8371703642 	 0.0141667799
0.8378718056 	 0.0141673148
0.8385744235 	 0.0141681774
0.8392782207 	 0.0141633315
0.8399832003 	 0.0141659085
0.8406893653 	 0.0141664391
0.8413967185 	 0.0141642049
0.8421052632 	 0.0141673968
0.8428150021 	 0.0141640072
0.8435259384 	 0.0141639039
0.8442380751 	 0.0141637050
0.8449514153 	 0.0141635030
0.8456659619 	 0.0141644673
0.8463817181 	 0.0141635879
0.8470986870 	 0.0141622925
0.8478168716 	 0.0141626824
0.8485362749 	 0.0141623830
0.8492569002 	 0.0141617671
0.8499787505 	 0.0141619565
0.8507018290 	 0.0141609202
0.8514261388 	 0.0141620354
0.8521516830 	 0.0142055655
0.8528784648 	 0.0141643760
0.8536064874 	 0.0141598713
0.8543357540 	 0.0141610583
0.8550662676 	 0.0141590562
0.8557980317 	 0.0141595620
0.8565310493 	 0.0141587867
0.8572653236 	 0.0141574317
0.8580008580 	 0.0141577777
0.8587376557 	 0.0141568759
0.8594757198 	 0.0141575452
0.8602150538 	 0.0141572634
0.8609556608 	 0.0141572178
0.8616975442 	 0.0141558739
0.8624407072 	 0.0141572814
0.8631851532 	 0.0141562256
0.8639308855 	 0.0141554152
0.8646779075 	 0.0141554342
0.8654262224 	 0.0141561087
0.8661758337 	 0.0141551475
0.8669267447 	 0.0141549170
0.8676789588 	 0.0141555797
0.8684324794 	 0.0141554724
0.8691873099 	 0.0141546723
0.8699434537 	 0.0141551932
0.8707009142 	 0.0141540941
0.8714596950 	 0.0141551337
0.8722197994 	 0.0141543261
0.8729812309 	 0.0141544576
0.8737439930 	 0.0141542685
0.8745080892 	 0.0141541185
0.8752735230 	 0.0141542701
0.8760402979 	 0.0141541508
0.8768084174 	 0.0141539398
0.8775778850 	 0.0141533036
0.8783487044 	 0.0141539566
0.8791208791 	 0.0141538368
0.8798944127 	 0.0141534235
0.8806693087 	 0.0141533520
0.8814455707 	 0.0141535042
0.8822232025 	 0.0141535425
0.8830022075 	 0.0141535661
0.8837825895 	 0.0141530781
0.8845643521 	 0.0141529843
0.8853474989 	 0.0141530216
0.8861320337 	 0.0141535687
0.8869179601 	 0.0141542181
0.8877052818 	 0.0141538382
0.8884940027 	 0.0141554533
0.8892841263 	 0.0141546603
0.8900756564 	 0.0141572763
0.8908685969 	 0.0141601411
0.8916629514 	 0.0141684276
0.8924587238 	 0.0141746436
0.8932559178 	 0.0141730930
0.8940545373 	 0.0141718656
0.8948545861 	 0.0142002383
0.8956560681 	 0.0141693032
0.8964589870 	 0.0141659216
0.8972633468 	 0.0141719470
0.8980691513 	 0.0141639424
0.8988764045 	 0.0141701789
0.8996851102 	 0.0141633404
0.9004952724 	 0.0141660977
0.9013068950 	 0.0141646221
0.9021199820 	 0.0141632027
0.9029345372 	 0.0141596641
0.9037505648 	 0.0141578118
0.9045680687 	 0.0141583390
0.9053870530 	 0.0141589556
0.9062075215 	 0.0141585546
0.9070294785 	 0.0141601761
0.9078529278 	 0.0141606230
0.9086778737 	 0.0141615445
0.9095043202 	 0.0141605820
0.9103322713 	 0.0141587935
0.9111617312 	 0.0141661806
0.9119927041 	 0.0141612254
0.9128251940 	 0.0141669056
0.9136592051 	 0.0141704153
0.9144947417 	 0.0141632731
0.9153318078 	 0.0141693840
0.9161704077 	 0.0141710250
0.9170105456 	 0.0141713193
0.9178522258 	 0.0141724433
0.9186954525 	 0.0141684400
0.9195402299 	 0.0141723733
0.9203865624 	 0.0141625163
0.9212344542 	 0.0141680158
0.9220839096 	 0.0141684687
0.9229349331 	 0.0141652570
0.9237875289 	 0.0141731852
0.9246417013 	 0.0141727328
0.9254974549 	 0.0141766536
0.9263547939 	 0.0141867644
0.9272137228 	 0.0142059242
0.9280742459 	 0.0142604563
0.9289363679 	 0.0142310511
0.9298000930 	 0.0142266673
0.9306654258 	 0.0142266009
0.9315323707 	 0.0142229242
0.9324009324 	 0.0142286612
0.9332711153 	 0.0142218946
0.9341429239 	 0.0142237078
0.9350163628 	 0.0142169416
0.9358914366 	 0.0142264818
0.9367681499 	 0.0142107928
0.9376465073 	 0.0142146421
0.9385265134 	 0.0142139471
0.9394081729 	 0.0142052355
0.9402914904 	 0.0142018624
0.9411764706 	 0.0142037486
0.9420631182 	 0.0142061409
0.9429514380 	 0.0142049971
0.9438414346 	 0.0141943335
0.9447331129 	 0.0142077571
0.9456264775 	 0.0142031618
0.9465215334 	 0.0142024618
0.9474182852 	 0.0142090932
0.9483167378 	 0.0142010299
0.9492168961 	 0.0142054605
0.9501187649 	 0.0142148201
0.9510223490 	 0.0142012823
0.9519276535 	 0.0142089436
0.9528346832 	 0.0142006695
0.9537434430 	 0.0141993270
0.9546539379 	 0.0141994702
0.9555661730 	 0.0142174705
0.9564801530 	 0.0142103000
0.9573958832 	 0.0142059430
0.9583133685 	 0.0142056169
0.9592326139 	 0.0142129874
0.9601536246 	 0.0142048692
0.9610764056 	 0.0142121969
0.9620009620 	 0.0142113408
0.9629272990 	 0.0142053874
0.9638554217 	 0.0142137467
0.9647853353 	 0.0142047863
0.9657170449 	 0.0142011963
0.9666505558 	 0.0142138364
0.9675858733 	 0.0141909505
0.9685230024 	 0.0142049966
0.9694619486 	 0.0142122480
0.9704027171 	 0.0141898650
0.9713453133 	 0.0142054922
0.9722897423 	 0.0142081065
0.9732360097 	 0.0141976783
0.9741841208 	 0.0142047105
0.9751340809 	 0.0142037253
0.9760858956 	 0.0142022788
0.9770395701 	 0.0141902635
0.9779951100 	 0.0141992694
0.9789525208 	 0.0141968282
0.9799118079 	 0.0141961079
0.9808729769 	 0.0141946301
0.9818360334 	 0.0141983765
0.9828009828 	 0.0141941490
0.9837678308 	 0.0142000109
0.9847365830 	 0.0141941027
0.9857072449 	 0.0141895012
0.9866798224 	 0.0141853508
0.9876543210 	 0.0141961106
0.9886307464 	 0.0141851954
0.9896091044 	 0.0141849995
0.9905894007 	 0.0141833844
0.9915716410 	 0.0141875369
0.9925558313 	 0.0141797521
0.9935419772 	 0.0141877874
0.9945300845 	 0.0141803002
0.9955201593 	 0.0141862167
0.9965122073 	 0.0141789388
0.9975062344 	 0.0141790467
0.9985022466 	 0.0141758653
0.9995002499 	 0.0141822578
1.0005002501 	 0.0141735944
1.0015022534 	 0.0141756041
1.0025062657 	 0.0141763963
1.0035122930 	 0.0141767038
1.0045203415 	 0.0141717463
1.0055304173 	 0.0141715275
1.0065425264 	 0.0141728873
1.0075566751 	 0.0141703436
1.0085728694 	 0.0141705965
1.0095911156 	 0.0141685019
1.0106114199 	 0.0141681392
1.0116337886 	 0.0141683981
1.0126582278 	 0.0141655540
1.0136847440 	 0.0141635434
1.0147133435 	 0.0141676635
1.0157440325 	 0.0141621700
1.0167768175 	 0.0141642319
1.0178117048 	 0.0141632984
1.0188487010 	 0.0141619298
1.0198878123 	 0.0141637228
1.0209290454 	 0.0141589171
1.0219724067 	 0.0141609252
1.0230179028 	 0.0141609660
1.0240655402 	 0.0141589263
1.0251153255 	 0.0141595388
1.0261672653 	 0.0141597556
1.0272213662 	 0.0141585530
1.0282776350 	 0.0141578555
1.0293360782 	 0.0141576985
1.0303967027 	 0.0141565257
1.0314595152 	 0.0141570241
1.0325245225 	 0.0141565925
1.0335917313 	 0.0141558842
1.0346611485 	 0.0141554913
1.0357327809 	 0.0141553432
1.0368066356 	 0.0141547009
1.0378827193 	 0.0141538655
1.0389610390 	 0.0141548795
1.0400416017 	 0.0141546144
1.0411244144 	 0.0141534045
1.0422094841 	 0.0141536352
1.0432968179 	 0.0141540332
1.0443864230 	 0.0141541708
1.0454783063 	 0.0141541205
1.0465724751 	 0.0141539576
1.0476689366 	 0.0141538006
1.0487676980 	 0.0141540623
1.0498687664 	 0.0141536539
1.0509721492 	 0.0141536361
1.0520778538 	 0.0141533238
1.0531858873 	 0.0141543196
1.0542962572 	 0.0141527430
1.0554089710 	 0.0141538395
1.0565240359 	 0.0141524618
1.0576414595 	 0.0141542547
1.0587612493 	 0.0141543234
1.0598834128 	 0.0141549252
1.0610079576 	 0.0141530460
1.0621348911 	 0.0141533078
1.0632642212 	 0.0141541262
1.0643959553 	 0.0141533099
1.0655301012 	 0.0141543579
1.0666666667 	 0.0141534461
1.0678056594 	 0.0141545223
1.0689470871 	 0.0141551979
1.0700909577 	 0.0141536226
1.0712372791 	 0.0141546667
1.0723860590 	 0.0141558366
1.0735373054 	 0.0141524438
1.0746910263 	 0.0141563029
1.0758472297 	 0.0141532674
1.0770059235 	 0.0141572982
1.0781671159 	 0.0141548088
1.0793308149 	 0.0141540908
1.0804970286 	 0.0141554828
1.0816657653 	 0.0141562322
1.0828370330 	 0.0141542621
1.0840108401 	 0.0141572959
1.0851871948 	 0.0141563028
1.0863661054 	 0.0141632070
1.0875475802 	 0.0141611245
1.0887316277 	 0.0141645665
1.0899182561 	 0.0141735211
1.0911074741 	 0.0141741128
1.0922992900 	 0.0141802106
1.0934937124 	 0.0141911384
1.0946907499 	 0.0141975498
1.0958904110 	 0.0142047899
1.0970927043 	 0.0141959356
1.0982976387 	 0.0141955612
1.0995052226 	 0.0142102740
1.1007154651 	 0.0142165323
1.1019283747 	 0.0142027660
1.1031439603 	 0.0142128101
1.1043622308 	 0.0142101174
1.1055831951 	 0.0142175938
1.1068068622 	 0.0142079232
1.1080332410 	 0.0142286722
1.1092623405 	 0.0142186311
1.1104941699 	 0.0142363897
1.1117287382 	 0.0142247568
1.1129660545 	 0.0142332777
1.1142061281 	 0.0142315555
1.1154489682 	 0.0142324005
1.1166945840 	 0.0142497666
1.1179429849 	 0.0142273484
1.1191941802 	 0.0142465503
1.1204481793 	 0.0142349264
1.1217049916 	 0.0142347324
1.1229646266 	 0.0142329315
1.1242270939 	 0.0142320911
1.1254924029 	 0.0142301813
1.1267605634 	 0.0142164282
1.1280315849 	 0.0142262796
1.1293054771 	 0.0142231507
1.1305822499 	 0.0142338677
1.1318619128 	 0.0142335525
1.1331444759 	 0.0142440116
1.1344299490 	 0.0142984443
1.1357183419 	 0.0142558015
1.1370096646 	 0.0142454907
1.1383039271 	 0.0142222689
1.1396011396 	 0.0142307168
1.1409013120 	 0.0142270507
1.1422044546 	 0.0142349597
1.1435105775 	 0.0142519782
1.1448196909 	 0.0142447132
1.1461318052 	 0.0142340606
1.1474469306 	 0.0142247143
1.1487650775 	 0.0142243625
1.1500862565 	 0.0142260637
1.1514104778 	 0.0142297508
1.1527377522 	 0.0142355912
1.1540680900 	 0.0142471705
1.1554015020 	 0.0142232270
1.1567379988 	 0.0142464798
1.1580775912 	 0.0142303254
1.1594202899 	 0.0142321890
1.1607661056 	 0.0142352164
1.1621150494 	 0.0142387709
1.1634671321 	 0.0142297657
1.1648223646 	 0.0142307135
1.1661807580 	 0.0142452206
1.1675423234 	 0.0142312880
1.1689070719 	 0.0142489165
1.1702750146 	 0.0142284415
1.1716461629 	 0.0142343863
1.1730205279 	 0.0142296510
1.1743981210 	 0.0142264020
1.1757789536 	 0.0142531410
1.1771630371 	 0.0142391522
1.1785503830 	 0.0142210286
1.1799410029 	 0.0142298339
1.1813349084 	 0.0142246743
1.1827321112 	 0.0142157272
1.1841326229 	 0.0142178360
1.1855364552 	 0.0142272613
1.1869436202 	 0.0142185400
1.1883541295 	 0.0142208179
1.1897679952 	 0.0142178708
1.1911852293 	 0.0142140814
1.1926058438 	 0.0142032012
1.1940298507 	 0.0142060368
1.1954572624 	 0.0142054027
1.1968880910 	 0.0142045187
1.1983223487 	 0.0142011028
1.1997600480 	 0.0142011032
1.2012012012 	 0.0141950449
1.2026458208 	 0.0141982501
1.2040939193 	 0.0141967004
1.2055455093 	 0.0141859715
1.2070006035 	 0.0141973946
1.2084592145 	 0.0141908171
1.2099213551 	 0.0141866681
1.2113870382 	 0.0141925018
1.2128562765 	 0.0141897583
1.2143290832 	 0.0141847808
1.2158054711 	 0.0141821494
1.2172854534 	 0.0141828661
1.2187690433 	 0.0141814013
1.2202562538 	 0.0141797639
1.2217470984 	 0.0141810713
1.2232415902 	 0.0141811651
1.2247397428 	 0.0141785986
1.2262415696 	 0.0141742401
1.2277470841 	 0.0141764360
1.2292562999 	 0.0141767136
1.2307692308 	 0.0141714146
1.2322858903 	 0.0141735335
1.2338062924 	 0.0141753351
1.2353304509 	 0.0141689582
1.2368583797 	 0.0141722899
1.2383900929 	 0.0141669987
1.2399256045 	 0.0141679136
1.2414649286 	 0.0141693472
1.2430080796 	 0.0141702458
1.2445550716 	 0.0141642301
1.2461059190 	 0.0141659461
1.2476606363 	 0.0141652402
1.2492192380 	 0.0141648934
1.2507817386 	 0.0141626865
1.2523481528 	 0.0141655622
1.2539184953 	 0.0141666488
1.2554927809 	 0.0141605652
1.2570710245 	 0.0141622234
1.2586532410 	 0.0141664184
1.2602394455 	 0.0141642713
1.2618296530 	 0.0141637917
1.2634238787 	 0.0141667954
1.2650221379 	 0.0141638264
1.2666244459 	 0.0141697866
1.2682308180 	 0.0141641746
1.2698412698 	 0.0141684978
1.2714558169 	 0.0141673122
1.2730744749 	 0.0141699732
1.2746972594 	 0.0141703529
1.2763241863 	 0.0141697735
1.2779552716 	 0.0141679708
1.2795905310 	 0.0141754398
1.2812299808 	 0.0141714439
1.2828736369 	 0.0141768907
1.2845215157 	 0.0141716407
1.2861736334 	 0.0141794887
1.2878300064 	 0.0141799235
1.2894906512 	 0.0141760872
1.2911555842 	 0.0141770235
1.2928248222 	 0.0141837344
1.2944983819 	 0.0141789053
1.2961762800 	 0.0141838313
1.2978585334 	 0.0141742701
1.2995451592 	 0.0141805309
1.3012361744 	 0.0141878759
1.3029315961 	 0.0141858856
1.3046314416 	 0.0141843481
1.3063357283 	 0.0141885231
1.3080444735 	 0.0141796808
1.3097576948 	 0.0141891609
1.3114754098 	 0.0141833542
1.3131976362 	 0.0141871083
1.3149243918 	 0.0141967609
1.3166556945 	 0.0141923330
1.3183915623 	 0.0141950735
1.3201320132 	 0.0141985692
1.3218770654 	 0.0141937493
1.3236267373 	 0.0142059072
1.3253810471 	 0.0142141095
1.3271400133 	 0.0142068458
1.3289036545 	 0.0142263384
1.3306719894 	 0.0142467556
1.3324450366 	 0.0142760317
1.3342228152 	 0.0143113237
1.3360053440 	 0.0143333915
1.3377926421 	 0.0143492258
1.3395847287 	 0.0143234662
1.3413816231 	 0.0143355951
1.3431833445 	 0.0143639428
1.3449899126 	 0.0143677724
1.3468013468 	 0.0143517793
1.3486176669 	 0.0143646290
1.3504388926 	 0.0143733035
1.3522650439 	 0.0143785848
1.3540961408 	 0.0143922983
1.3559322034 	 0.0143676465
1.3577732519 	 0.0144020824
1.3596193066 	 0.0143863307
1.3614703880 	 0.0144049947
1.3633265167 	 0.0143624407
1.3651877133 	 0.0143791074
1.3670539986 	 0.0143837097
1.3689253936 	 0.0143770584
1.3708019191 	 0.0144068605
1.3726835964 	 0.0143916624
1.3745704467 	 0.0144093790
1.3764624914 	 0.0143856249
1.3783597519 	 0.0143765970
1.3802622498 	 0.0143804789
1.3821700069 	 0.0143931996
1.3840830450 	 0.0143585066
1.3860013860 	 0.0143799395
1.3879250520 	 0.0143664069
1.3898540653 	 0.0143598285
1.3917884482 	 0.0143965511
1.3937282230 	 0.0143740601
1.3956734124 	 0.0143879429
1.3976240391 	 0.0143874080
1.3995801260 	 0.0143927898
1.4015416959 	 0.0143992061
1.4035087719 	 0.0143937733
1.4054813774 	 0.0143892733
1.4074595355 	 0.0144072974
1.4094432699 	 0.0144087513
1.4114326041 	 0.0144171678
1.4134275618 	 0.0143949480
1.4154281670 	 0.0144204530
1.4174344437 	 0.0144304597
1.4194464159 	 0.0144205408
1.4214641080 	 0.0144177624
1.4234875445 	 0.0144233311
1.4255167498 	 0.0144296632
1.4275517488 	 0.0144264703
1.4295925661 	 0.0144199215
1.4316392269 	 0.0144240806
1.4336917563 	 0.0144306607
1.4357501795 	 0.0144107464
1.4378145219 	 0.0144006890
1.4398848092 	 0.0144124897
1.4419610671 	 0.0144123591
1.4440433213 	 0.0143938922
1.4461315980 	 0.0144154277
1.4482259232 	 0.0143806462
1.4503263234 	 0.0144143997
1.4524328250 	 0.0143551141
1.4545454545 	 0.0143711513
1.4566642389 	 0.0143981247
1.4587892050 	 0.0143434851
1.4609203798 	 0.0143745566
1.4630577908 	 0.0143931798
1.4652014652 	 0.0143529710
1.4673514307 	 0.0143758060
1.4695077149 	 0.0143837266
1.4716703458 	 0.0143675217
1.4738393515 	 0.0143656635
1.4760147601 	 0.0143754387
1.4781966001 	 0.0143438159
1.4803849001 	 0.0143643275
1.4825796887 	 0.0143681465
1.4847809948 	 0.0143586264
1.4869888476 	 0.0143441688
1.4892032762 	 0.0143584441
1.4914243102 	 0.0143382439
1.4936519791 	 0.0143522013
1.4958863126 	 0.0143461734
1.4981273408 	 0.0143216859
1.5003750938 	 0.0143370123
1.5026296018 	 0.0143418389
1.5048908954 	 0.0143282415
1.5071590053 	 0.0143342918
1.5094339623 	 0.0143207381
1.5117157974 	 0.0143238685
1.5140045420 	 0.0143107965
1.5163002274 	 0.0143061399
1.5186028853 	 0.0143148553
1.5209125475 	 0.0143036657
1.5232292460 	 0.0142909321
1.5255530130 	 0.0143107252
1.5278838808 	 0.0142942684
1.5302218822 	 0.0142856914
1.5325670498 	 0.0143030854
1.5349194167 	 0.0142796277
1.5372790161 	 0.0142872517
1.5396458814 	 0.0142713532
1.5420200463 	 0.0142739418
1.5444015444 	 0.0142744208
1.5467904099 	 0.0142615918
1.5491866770 	 0.0142537016
1.5515903801 	 0.0142664918
1.5540015540 	 0.0142513571
1.5564202335 	 0.0142583019
1.5588464536 	 0.0142732613
1.5612802498 	 0.0142548798
